customer_id,recency,frequency,monetary
CS3616,2015-01-19,15,1023
CS3617,2015-02-21,22,1606
CS3618,2014-10-28,23,1539
CS3619,2015-03-12,25,1740
CS3620,2015-02-25,22,1518
CS3621,2014-12-27,28,1885
CS3622,2015-03-03,24,1760
CS3623,2015-01-16,22,1539
CS3624,2014-10-12,23,1613
CS3625,2015-01-09,16,1087
CS3626,2015-01-01,23,1521
CS3627,2014-11-30,19,1259
CS3628,2015-01-30,21,1296
CS3629,2015-03-15,20,1364
CS3630,2015-02-23,25,1821
CS3631,2015-02-12,22,1481
CS3632,2015-03-13,27,1947
CS3633,2014-12-13,17,1263
CS3634,2014-12-12,15,1008
CS3635,2015-02-03,22,1559
CS3636,2015-03-05,14,932
CS3637,2015-02-08,25,1752
CS3638,2015-01-25,13,868
CS3639,2015-03-09,20,1396
CS3640,2015-02-07,17,1117
CS3641,2015-02-08,21,1454
CS3642,2014-08-07,14,977
CS3643,2015-01-10,18,1153
CS3644,2015-02-11,18,1188
CS3645,2015-02-07,27,1887
CS3646,2015-01-06,22,1494
CS3647,2015-03-03,19,1223
CS3648,2015-03-13,17,1054
CS3649,2015-02-26,21,1450
CS3650,2014-11-08,20,1353
CS3651,2014-09-19,18,1285
CS3652,2015-02-07,19,1362
CS3653,2015-02-17,22,1456
CS3654,2015-02-05,19,1627
CS3655,2015-01-29,22,1428
CS3656,2014-06-12,17,1237
CS3657,2015-01-23,22,1560
CS3658,2015-01-29,27,1732
CS3659,2015-02-15,21,1529
CS3660,2015-02-06,16,1148
CS3661,2015-03-09,24,1614
CS3662,2015-02-04,23,1721
CS3663,2015-02-01,17,1177
CS3664,2015-03-06,20,1462
CS3665,2014-12-28,14,1040
CS3666,2014-10-19,19,1333
CS3667,2015-02-17,19,1286
CS3668,2014-11-02,17,1276
CS3669,2015-03-09,15,1109
CS3670,2015-02-24,20,1344
CS3671,2014-11-28,21,1341
CS3672,2015-01-23,20,1546
CS3673,2015-03-14,24,1954
CS3674,2014-08-24,17,1181
CS3675,2015-02-07,17,1157
CS3676,2015-02-03,20,1273
CS3677,2015-03-03,12,784
CS3678,2015-01-31,18,1306
CS3679,2014-07-17,20,1326
CS3680,2014-12-17,13,1036
CS3681,2015-03-12,21,1329
CS3682,2014-09-05,19,1344
CS3683,2015-02-25,21,1535
CS3684,2013-11-01,15,1008
CS3685,2015-03-05,24,1601
CS3686,2014-10-28,19,1345
CS3687,2015-02-15,15,1108
CS3688,2015-03-01,27,2014
CS3689,2015-01-02,21,1515
CS3690,2015-02-25,19,1362
CS3691,2014-07-29,15,1027
CS3692,2015-01-19,25,1804
CS3693,2014-06-11,16,1182
CS3694,2014-12-22,19,1377
CS3695,2015-03-14,24,1587
CS3696,2014-08-23,21,1387
CS3697,2015-03-05,21,1521
CS3698,2015-03-05,14,854
CS3699,2015-02-18,24,1692
CS3700,2015-02-11,11,884
CS3701,2014-10-13,16,1296
CS3702,2015-01-10,30,2175
CS3703,2014-11-27,19,1340
CS3704,2014-08-08,17,1188
CS3705,2015-01-13,23,1684
CS3706,2015-03-05,29,1929
CS3707,2015-03-06,18,1226
CS3708,2015-03-01,20,1520
CS3709,2015-01-19,15,1040
CS3710,2015-03-14,22,1446
CS3711,2014-07-19,24,1852
CS3712,2015-02-24,20,1497
CS3713,2015-01-23,25,1752
CS3714,2015-02-10,22,1612
CS3715,2015-02-25,19,1382
CS3716,2015-02-13,14,919
CS3717,2014-11-10,11,614
CS3718,2015-01-05,21,1485
CS3719,2015-03-10,18,1430
CS3720,2015-01-23,17,1162
CS3721,2015-03-07,29,1965
CS3722,2015-01-29,13,901
CS3723,2015-02-05,19,1372
CS3724,2014-08-26,18,1235
CS3725,2015-02-24,14,921
CS3726,2015-02-23,27,1927
CS3727,2014-11-29,25,1839
CS3728,2015-02-25,15,1006
CS3729,2014-12-19,22,1618
CS3730,2015-03-01,17,1270
CS3731,2014-12-31,16,1043
CS3732,2014-09-27,18,1283
CS3733,2015-03-15,22,1593
CS3734,2014-12-06,20,1355
CS3735,2014-08-01,25,1776
CS3736,2014-12-07,20,1314
CS3737,2015-03-08,15,1111
CS3738,2015-02-09,19,1165
CS3739,2015-02-20,25,1657
CS3740,2015-03-11,17,1071
CS3741,2015-03-06,19,1305
CS3742,2015-03-07,21,1413
CS3743,2015-02-25,19,1424
CS3744,2015-03-12,22,1654
CS3745,2015-01-03,17,1178
CS3746,2015-01-02,19,1475
CS3747,2015-03-06,20,1449
CS3748,2014-11-23,13,829
CS3749,2015-03-04,23,1658
CS3750,2015-02-16,17,1262
CS3751,2015-02-07,21,1515
CS3752,2015-02-12,26,1922
CS3753,2014-12-03,20,1412
CS3754,2014-12-11,25,1886
CS3755,2015-01-01,22,1442
CS3756,2015-02-14,19,1271
CS3757,2014-09-30,22,1559
CS3758,2014-07-25,22,1493
CS3759,2014-11-19,23,1646
CS3760,2014-09-28,22,1348
CS3761,2015-02-12,24,1732
CS3762,2015-02-24,22,1508
CS3763,2015-03-15,15,1101
CS3764,2014-12-20,16,926
CS3765,2014-12-31,17,1080
CS3766,2014-09-19,7,561
CS3767,2015-01-03,21,1336
CS3768,2015-02-21,21,1597
CS3769,2015-02-27,22,1403
CS3770,2015-02-10,28,1914
CS3771,2015-03-04,24,1777
CS3772,2014-12-25,18,1137
CS3773,2015-02-27,21,1431
CS3774,2014-04-13,18,1199
CS3775,2015-02-27,26,1773
CS3776,2015-01-06,23,1698
CS3777,2015-03-07,22,1591
CS3778,2015-02-20,31,2055
CS3779,2015-03-06,20,1494
CS3780,2015-02-03,13,794
CS3781,2015-03-15,12,885
CS3782,2014-08-09,14,1088
CS3783,2015-02-20,19,1505
CS3784,2015-01-01,18,1268
CS3785,2015-01-27,21,1616
CS3786,2015-01-29,18,1254
CS3787,2015-03-12,22,1558
CS3788,2015-01-03,22,1292
CS3789,2015-03-16,20,1509
CS3790,2015-03-16,19,1410
CS3791,2015-03-16,25,1761
CS3792,2014-11-12,13,1017
CS3793,2015-02-18,27,1694
CS3794,2015-01-17,25,1704
CS3795,2015-02-16,26,1885
CS3796,2015-02-10,19,1312
CS3797,2015-03-12,19,1273
CS3798,2014-12-07,19,1458
CS3799,2014-10-16,36,2513
CS3800,2015-03-06,16,1022
CS3801,2015-01-15,20,1422
CS3802,2015-02-18,25,1794
CS3803,2014-03-26,14,951
CS3804,2014-07-20,21,1591
CS3805,2014-12-11,35,2453
CS3806,2014-10-07,14,1030
CS3807,2015-01-04,20,1522
CS3808,2015-02-13,26,2058
CS3809,2015-02-08,21,1418
CS3810,2014-08-16,14,1027
CS3811,2014-12-07,18,1386
CS3812,2015-02-20,26,1789
CS3813,2014-12-18,24,1641
CS3814,2015-01-31,17,1228
CS3815,2014-09-04,14,1018
CS3816,2015-02-07,19,1376
CS3817,2015-02-28,29,2094
CS3818,2014-11-19,18,1299
CS3819,2014-09-26,27,1920
CS3820,2014-12-29,20,1314
CS3821,2015-02-10,30,2240
CS3822,2015-03-11,29,2101
CS3823,2015-03-12,24,1699
CS3824,2015-01-01,22,1420
CS3825,2014-10-14,17,1193
CS3826,2015-02-07,24,1583
CS3827,2014-07-25,21,1487
CS3828,2014-12-16,28,2055
CS3829,2015-02-06,19,1273
CS3830,2015-01-09,21,1526
CS3831,2015-02-24,20,1317
CS3832,2015-02-03,21,1450
CS3833,2014-09-30,19,1339
CS3834,2015-03-05,23,1642
CS3835,2014-10-09,9,659
CS3836,2015-02-11,22,1541
CS3837,2014-07-26,11,799
CS3838,2014-10-12,18,1311
CS3839,2015-02-27,29,2028
CS3840,2014-12-06,25,1558
CS3841,2014-09-07,20,1193
CS3842,2014-09-16,29,2124
CS3843,2014-11-20,18,1373
CS3844,2014-12-12,22,1544
CS3845,2015-02-18,17,1246
CS3846,2015-03-07,18,1063
CS3847,2014-01-18,20,1266
CS3848,2014-08-03,23,1607
CS3849,2014-08-16,20,1372
CS3850,2015-03-16,19,1462
CS3851,2015-01-31,28,2072
CS3852,2015-02-26,20,1190
CS3853,2014-12-01,19,1382
CS3854,2015-02-14,18,1477
CS3855,2015-02-19,16,1096
CS3856,2014-09-12,14,925
CS3857,2014-12-29,19,1227
CS3858,2014-09-24,15,1105
CS3859,2014-11-26,19,1322
CS3860,2015-03-07,21,1653
CS3861,2015-02-17,16,1101
CS3862,2015-01-30,22,1571
CS3863,2015-02-13,23,1663
CS3864,2014-10-29,25,1880
CS3865,2014-11-04,17,1248
CS3866,2015-03-15,17,1200
CS3867,2014-08-20,15,969
CS3868,2015-02-28,24,1650
CS3869,2014-08-14,22,1647
CS3870,2015-02-25,14,1108
CS3871,2015-03-14,21,1402
CS3872,2015-03-01,17,1199
CS3873,2015-02-26,17,1112
CS3874,2015-03-05,21,1473
CS3875,2014-11-28,22,1460
CS3876,2015-01-27,29,1993
CS3877,2015-03-13,22,1383
CS3878,2015-02-27,14,1060
CS3879,2015-02-11,24,1920
CS3880,2014-09-28,22,1618
CS3881,2015-03-14,20,1439
CS3882,2014-12-30,19,1415
CS3883,2014-12-27,21,1546
CS3884,2015-03-06,24,1859
CS3885,2015-03-02,28,2129
CS3886,2014-12-13,19,1378
CS3887,2015-01-24,18,1366
CS3888,2015-02-18,20,1339
CS3889,2014-09-25,21,1374
CS3890,2015-02-21,20,1514
CS3891,2015-03-05,21,1402
CS3892,2014-10-20,13,863
CS3893,2015-02-19,18,1289
CS3894,2014-12-24,23,1765
CS3895,2014-12-11,25,1562
CS3896,2015-02-18,18,1320
CS3897,2015-01-11,30,2141
CS3898,2014-11-20,22,1498
CS3899,2015-01-26,17,1260
CS3900,2015-03-15,30,2077
CS3901,2015-01-31,17,1145
CS3902,2015-02-15,16,1126
CS3903,2014-10-28,21,1548
CS3904,2015-02-18,24,1704
CS3905,2014-07-14,13,854
CS3906,2014-12-13,18,1321
CS3907,2015-03-05,24,1810
CS3908,2015-01-29,20,1553
CS3909,2014-12-12,28,1832
CS3910,2015-03-02,20,1331
CS3911,2015-03-06,31,2229
CS3912,2014-08-14,20,1263
CS3913,2014-11-19,17,1159
CS3914,2015-01-25,21,1465
CS3915,2014-07-20,18,1208
CS3916,2014-12-12,15,1154
CS3917,2015-02-28,22,1637
CS3918,2015-03-05,27,2046
CS3919,2015-02-20,21,1478
CS3920,2015-01-29,17,1289
CS3921,2014-11-23,17,1272
CS3922,2015-01-24,11,775
CS3923,2014-08-11,21,1479
CS3924,2015-01-20,28,2075
CS3925,2015-03-08,19,1276
CS3926,2015-03-15,20,1454
CS3927,2014-11-15,26,1854
CS3928,2014-11-02,24,1616
CS3929,2015-03-14,22,1559
CS3930,2014-09-02,17,1234
CS3931,2014-07-31,10,648
CS3932,2015-02-03,20,1466
CS3933,2014-11-01,24,1694
CS3934,2014-11-10,22,1532
CS3935,2015-02-03,23,1549
CS3936,2014-12-08,21,1470
CS3937,2014-10-10,16,1149
CS3938,2014-06-12,15,963
CS3939,2015-02-21,20,1344
CS3940,2015-03-06,16,1021
CS3941,2014-11-17,23,1575
CS3942,2015-03-10,21,1428
CS3943,2015-02-20,22,1522
CS3944,2015-01-24,18,1348
CS3945,2015-01-19,18,1316
CS3946,2015-02-03,24,1348
CS3947,2015-02-12,23,1708
CS3948,2015-03-06,28,2158
CS3949,2015-03-02,14,958
CS3950,2015-02-15,19,1249
CS3951,2014-12-23,17,1239
CS3952,2015-02-17,18,1190
CS3953,2014-11-14,23,1675
CS3954,2015-02-27,23,1738
CS3955,2015-03-04,17,1230
CS3956,2015-03-07,22,1665
CS3957,2015-02-12,19,1288
CS3958,2015-03-15,23,1534
CS3959,2015-03-12,19,1344
CS3960,2015-02-27,19,1416
CS3961,2015-01-20,20,1439
CS3962,2015-03-14,16,1224
CS3963,2015-02-26,23,1629
CS3964,2015-03-08,25,1871
CS3965,2014-11-20,14,952
CS3966,2015-02-26,21,1523
CS3967,2014-11-22,16,1215
CS3968,2015-02-07,23,1662
CS3969,2015-01-08,22,1448
CS3970,2015-03-09,20,1427
CS3971,2014-09-17,20,1309
CS3972,2015-02-24,27,1956
CS3973,2015-01-06,15,968
CS3974,2014-11-27,17,1240
CS3975,2015-02-04,32,2327
CS3976,2014-03-07,15,1099
CS3977,2014-12-08,15,1051
CS3978,2014-11-29,17,1066
CS3979,2014-11-28,26,1924
CS3980,2015-02-07,14,995
CS3981,2015-03-02,21,1595
CS3982,2015-03-06,16,1102
CS3983,2015-03-03,26,2022
CS3984,2015-03-02,19,1229
CS3985,2015-01-28,20,1317
CS3986,2014-12-05,18,1252
CS3987,2015-02-11,19,1367
CS3988,2014-12-17,20,1350
CS3989,2015-01-27,17,1046
CS3990,2014-12-03,23,1759
CS3991,2015-03-08,23,1593
CS3992,2015-03-12,14,920
CS3993,2015-03-12,20,1385
CS3994,2015-03-13,19,1274
CS3995,2015-02-14,15,1044
CS3996,2015-01-29,25,1745
CS3997,2015-03-06,19,1323
CS3998,2015-03-02,18,1353
CS3999,2015-01-08,23,1703
CS4000,2014-11-28,20,1369
CS4001,2015-02-05,30,2086
CS4002,2015-01-10,21,1408
CS4003,2015-01-29,21,1360
CS4004,2015-03-02,23,1683
CS4005,2015-02-23,20,1313
CS4006,2014-12-29,19,1206
CS4007,2015-02-05,21,1464
CS4008,2014-12-10,17,1246
CS4009,2015-02-06,12,761
CS4010,2015-03-12,11,714
CS4011,2015-02-14,24,1671
CS4012,2015-01-11,24,1510
CS4013,2015-02-25,19,1474
CS4014,2014-10-21,29,2133
CS4015,2014-12-28,18,1372
CS4016,2015-02-23,24,1673
CS4017,2015-02-21,17,1357
CS4018,2015-01-19,20,1463
CS4019,2015-02-26,19,1251
CS4020,2014-07-16,16,1154
CS4021,2014-12-02,12,918
CS4022,2015-01-26,24,1840
CS4023,2015-02-14,25,1811
CS4024,2014-12-19,19,1444
CS4025,2014-07-24,22,1612
CS4026,2015-03-04,20,1351
CS4027,2014-11-01,21,1467
CS4028,2014-09-09,19,1416
CS4029,2014-12-26,18,1284
CS4030,2015-01-12,26,1979
CS4031,2015-01-21,18,1436
CS4032,2015-01-18,20,1487
CS4033,2015-01-25,22,1638
CS4034,2015-02-12,23,1631
CS4035,2015-03-10,19,1308
CS4036,2014-12-16,13,822
CS4037,2015-02-21,23,1372
CS4038,2015-01-26,17,1269
CS4039,2015-03-16,23,1753
CS4040,2014-12-23,14,768
CS4041,2014-12-29,16,1056
CS4042,2015-01-05,12,841
CS4043,2015-01-11,18,1283
CS4044,2015-02-07,20,1370
CS4045,2015-01-15,15,945
CS4046,2014-12-13,11,788
CS4047,2015-02-06,17,1221
CS4048,2015-02-12,31,2358
CS4049,2014-12-07,22,1322
CS4050,2014-11-17,22,1553
CS4051,2015-03-01,17,1221
CS4052,2015-01-15,14,966
CS4053,2015-02-24,21,1435
CS4054,2015-02-18,27,1691
CS4055,2014-10-16,17,1063
CS4056,2014-12-07,19,1358
CS4057,2015-01-17,15,975
CS4058,2014-08-03,16,1117
CS4059,2014-11-18,19,1274
CS4060,2014-10-30,16,1200
CS4061,2014-12-13,15,1037
CS4062,2015-03-13,21,1438
CS4063,2015-02-12,19,1300
CS4064,2015-03-16,26,1778
CS4065,2015-02-13,28,1996
CS4066,2015-02-19,22,1554
CS4067,2015-02-14,16,1223
CS4068,2015-03-13,19,1414
CS4069,2014-09-14,17,1127
CS4070,2015-03-15,28,1941
CS4071,2015-01-16,22,1549
CS4072,2015-01-30,17,1214
CS4073,2015-02-22,18,1226
CS4074,2014-12-05,34,2462
CS4075,2014-12-13,21,1660
CS4076,2015-03-10,26,1873
CS4077,2015-03-15,26,1634
CS4078,2015-02-21,21,1419
CS4079,2014-12-18,14,934
CS4080,2015-01-08,23,1646
CS4081,2015-02-25,25,1715
CS4082,2015-03-13,22,1611
CS4083,2015-02-06,24,1761
CS4084,2015-02-11,13,913
CS4085,2015-03-04,17,1211
CS4086,2014-08-24,22,1345
CS4087,2015-02-23,17,1106
CS4088,2015-03-13,19,1347
CS4089,2014-12-12,17,1164
CS4090,2015-01-17,21,1359
CS4091,2015-03-04,21,1435
CS4092,2014-09-23,18,1219
CS4093,2014-10-25,15,1039
CS4094,2014-07-31,18,1327
CS4095,2015-02-04,23,1604
CS4096,2015-02-20,20,1481
CS4097,2015-02-22,19,1409
CS4098,2015-03-14,27,2106
CS4099,2014-10-01,19,1348
CS4100,2015-02-09,17,1161
CS4101,2015-02-20,20,1349
CS4102,2015-02-27,21,1418
CS4103,2015-02-05,28,1997
CS4104,2015-01-07,21,1439
CS4105,2015-01-26,13,942
CS4106,2014-09-30,20,1355
CS4107,2014-11-03,22,1500
CS4108,2015-02-12,20,1464
CS4109,2015-03-10,20,1284
CS4110,2014-12-30,24,1801
CS4111,2015-01-30,26,1906
CS4112,2014-02-03,11,814
CS4113,2014-12-31,18,1241
CS4114,2015-02-07,12,805
CS4115,2014-12-16,24,1763
CS4116,2014-07-22,25,1657
CS4117,2015-02-16,12,709
CS4118,2014-12-24,25,1803
CS4119,2014-11-18,18,1123
CS4120,2014-08-03,27,1718
CS4121,2014-06-04,17,1274
CS4122,2015-01-04,16,1143
CS4123,2015-03-11,27,1701
CS4124,2015-01-19,20,1435
CS4125,2014-07-16,15,967
CS4126,2015-02-07,13,875
CS4127,2015-02-18,20,1561
CS4128,2015-03-09,22,1741
CS4129,2014-11-23,20,1319
CS4130,2015-02-22,23,1725
CS4131,2014-12-09,21,1478
CS4132,2015-02-06,19,1274
CS4133,2015-03-08,24,1693
CS4134,2015-01-09,18,1220
CS4135,2015-02-16,14,941
CS4136,2014-08-13,24,1621
CS4137,2015-02-05,17,1202
CS4138,2015-02-19,15,1045
CS4139,2014-10-10,31,2099
CS4140,2015-03-16,22,1489
CS4141,2015-02-07,23,1735
CS4142,2015-02-22,19,1364
CS4143,2014-08-07,14,928
CS4144,2015-03-06,27,1962
CS4145,2014-12-07,24,1593
CS4146,2015-01-30,24,1592
CS4147,2015-02-20,25,1739
CS4148,2015-02-07,17,1242
CS4149,2015-01-08,20,1358
CS4150,2014-07-24,20,1376
CS4151,2015-01-12,12,959
CS4152,2015-03-06,21,1531
CS4153,2015-03-13,15,1127
CS4154,2015-01-25,24,1619
CS4155,2015-03-15,17,1169
CS4156,2015-02-07,12,997
CS4157,2014-08-22,22,1418
CS4158,2014-12-15,21,1586
CS4159,2014-08-17,15,1081
CS4160,2015-02-21,22,1512
CS4161,2015-03-01,19,1364
CS4162,2015-02-09,16,1068
CS4163,2014-11-09,26,1921
CS4164,2014-09-08,15,1136
CS4165,2015-03-05,22,1559
CS4166,2014-10-23,16,1049
CS4167,2015-02-09,26,1681
CS4168,2014-11-26,14,918
CS4169,2014-12-20,20,1489
CS4170,2015-01-05,15,1012
CS4171,2015-02-22,19,1169
CS4172,2015-02-05,18,1195
CS4173,2014-07-15,16,1155
CS4174,2014-11-19,13,946
CS4175,2015-03-08,19,1235
CS4176,2014-11-27,16,970
CS4177,2015-02-19,21,1529
CS4178,2015-01-13,28,1781
CS4179,2014-12-30,23,1724
CS4180,2014-10-05,22,1444
CS4181,2015-01-03,15,1043
CS4182,2014-09-19,23,1489
CS4183,2015-01-14,21,1481
CS4184,2015-02-03,26,1836
CS4185,2014-12-06,13,876
CS4186,2015-03-08,21,1513
CS4187,2015-03-15,22,1512
CS4188,2015-03-15,18,1415
CS4189,2015-02-23,24,1616
CS4190,2014-10-10,18,1047
CS4191,2015-02-15,16,1203
CS4192,2014-12-21,21,1330
CS4193,2015-02-07,24,1654
CS4194,2015-01-13,25,1893
CS4195,2015-03-04,24,1583
CS4196,2015-03-13,23,1457
CS4197,2015-01-08,27,1917
CS4198,2015-01-24,18,1338
CS4199,2015-03-04,19,1205
CS4200,2015-02-04,19,1092
CS4201,2015-03-01,17,1299
CS4202,2015-02-12,17,1170
CS4203,2015-03-14,19,1261
CS4204,2014-12-03,16,1081
CS4205,2015-03-04,14,938
CS4206,2015-03-14,23,1500
CS4207,2015-01-27,26,1740
CS4208,2014-12-28,17,1115
CS4209,2015-02-07,22,1453
CS4210,2014-09-09,14,1079
CS4211,2015-01-18,21,1640
CS4212,2015-03-14,20,1437
CS4213,2015-01-02,23,1458
CS4214,2015-01-07,23,1631
CS4215,2015-02-24,21,1382
CS4216,2014-08-31,20,1238
CS4217,2015-01-21,17,1180
CS4218,2015-02-19,27,1994
CS4219,2014-11-03,23,1470
CS4220,2015-01-18,21,1511
CS4221,2014-12-16,19,1273
CS4222,2015-02-24,28,2057
CS4223,2015-03-02,23,1783
CS4224,2015-02-21,19,1319
CS4225,2015-03-05,23,1657
CS4226,2015-01-01,21,1676
CS4227,2015-02-21,24,1751
CS4228,2015-02-13,21,1315
CS4229,2015-02-17,17,1206
CS4230,2015-03-16,21,1402
CS4231,2015-03-04,14,1082
CS4232,2015-01-19,32,2302
CS4233,2015-02-27,20,1450
CS4234,2015-03-01,18,1140
CS4235,2014-12-29,17,1053
CS4236,2014-12-08,21,1531
CS4237,2015-01-16,21,1341
CS4238,2015-01-20,17,1270
CS4239,2015-03-10,17,1147
CS4240,2015-01-28,20,1434
CS4241,2015-03-10,18,1118
CS4242,2015-03-06,11,686
CS4243,2015-01-06,24,1586
CS4244,2015-03-15,17,1131
CS4245,2014-11-03,24,1693
CS4246,2015-02-17,19,1319
CS4247,2014-12-26,17,1357
CS4248,2014-10-08,20,1618
CS4249,2015-03-03,24,1635
CS4250,2015-02-03,12,931
CS4251,2015-03-06,22,1509
CS4252,2015-01-30,27,1931
CS4253,2014-10-27,10,655
CS4254,2014-11-26,20,1452
CS4255,2015-02-09,28,1984
CS4256,2015-01-08,16,1117
CS4257,2015-03-08,21,1571
CS4258,2015-03-09,19,1282
CS4259,2015-03-11,22,1424
CS4260,2015-01-12,16,1074
CS4261,2014-09-13,12,777
CS4262,2015-02-11,19,1374
CS4263,2015-03-16,17,1248
CS4264,2014-10-01,18,1317
CS4265,2014-12-27,20,1174
CS4266,2014-12-30,23,1443
CS4267,2015-01-02,24,1715
CS4268,2015-03-15,30,2062
CS4269,2015-02-11,20,1356
CS4270,2015-03-13,21,1509
CS4271,2015-02-19,20,1410
CS4272,2014-12-25,19,1304
CS4273,2014-08-25,20,1463
CS4274,2015-01-12,15,916
CS4275,2015-01-26,20,1395
CS4276,2014-12-21,21,1543
CS4277,2014-11-19,22,1488
CS4278,2015-03-11,23,1478
CS4279,2015-01-23,27,2063
CS4280,2014-12-02,17,1194
CS4281,2014-06-22,12,781
CS4282,2015-03-03,19,1351
CS4283,2014-12-02,20,1339
CS4284,2015-02-16,27,1790
CS4285,2015-02-16,21,1357
CS4286,2015-02-23,15,1061
CS4287,2014-12-22,26,1898
CS4288,2015-01-14,16,983
CS4289,2015-01-08,16,1075
CS4290,2015-02-06,15,1042
CS4291,2014-09-19,12,791
CS4292,2014-11-29,16,1261
CS4293,2015-02-16,15,1035
CS4294,2015-01-08,20,1264
CS4295,2014-10-02,22,1592
CS4296,2015-03-05,22,1554
CS4297,2015-01-28,20,1378
CS4298,2014-10-20,18,1312
CS4299,2015-01-25,19,1179
CS4300,2014-08-26,17,1133
CS4301,2014-12-18,20,1459
CS4302,2015-02-02,17,1155
CS4303,2014-12-24,31,2181
CS4304,2014-04-30,19,1333
CS4305,2015-01-28,14,973
CS4306,2015-03-07,18,1136
CS4307,2015-03-07,19,1220
CS4308,2014-11-29,19,1397
CS4309,2014-12-01,18,1152
CS4310,2014-10-28,20,1434
CS4311,2014-11-17,22,1531
CS4312,2014-12-01,25,1751
CS4313,2014-11-14,18,1285
CS4314,2014-12-31,12,978
CS4315,2015-01-30,18,1341
CS4316,2015-01-30,22,1665
CS4317,2015-01-26,19,1284
CS4318,2015-01-08,18,1205
CS4319,2015-01-06,19,1409
CS4320,2014-12-26,38,2647
CS4321,2014-08-11,16,1007
CS4322,2015-03-01,22,1544
CS4323,2014-11-21,20,1377
CS4324,2015-02-03,20,1376
CS4325,2015-02-02,16,1274
CS4326,2015-01-15,21,1445
CS4327,2014-12-16,15,1140
CS4328,2014-12-22,21,1474
CS4329,2015-01-16,30,2301
CS4330,2014-10-21,30,1990
CS4331,2014-05-27,18,1229
CS4332,2015-02-27,20,1368
CS4333,2015-01-26,28,1761
CS4334,2015-02-02,19,1307
CS4335,2014-12-23,10,660
CS4336,2015-03-16,24,1671
CS4337,2015-01-15,20,1264
CS4338,2015-02-07,22,1468
CS4339,2015-03-15,29,2017
CS4340,2014-11-06,20,1541
CS4341,2015-02-17,26,1755
CS4342,2014-08-17,16,1132
CS4343,2014-12-22,17,1118
CS4344,2014-12-02,16,967
CS4345,2015-02-19,24,1647
CS4346,2014-12-08,10,719
CS4347,2015-03-13,20,1497
CS4348,2015-01-27,20,1487
CS4349,2014-12-04,23,1801
CS4350,2014-12-08,19,1276
CS4351,2014-10-06,19,1081
CS4352,2015-03-09,21,1490
CS4353,2015-02-07,23,1811
CS4354,2015-03-12,23,1641
CS4355,2014-12-08,17,1287
CS4356,2015-02-03,31,2127
CS4357,2015-01-08,21,1543
CS4358,2014-10-07,20,1424
CS4359,2014-10-25,21,1531
CS4360,2014-08-10,11,885
CS4361,2014-09-03,21,1363
CS4362,2015-02-22,25,1738
CS4363,2015-03-04,24,1775
CS4364,2015-01-27,12,726
CS4365,2014-12-28,22,1705
CS4366,2014-09-09,16,1092
CS4367,2015-03-03,14,1000
CS4368,2015-02-25,13,804
CS4369,2014-12-06,19,1348
CS4370,2015-03-15,15,1023
CS4371,2015-03-15,16,1074
CS4372,2015-01-12,16,1010
CS4373,2015-02-27,20,1475
CS4374,2015-03-15,25,1596
CS4375,2015-03-06,20,1278
CS4376,2014-10-16,20,1353
CS4377,2014-12-06,14,818
CS4378,2015-03-03,18,1345
CS4379,2015-03-08,16,1076
CS4380,2015-01-09,22,1470
CS4381,2015-01-05,26,1868
CS4382,2015-03-02,21,1502
CS4383,2015-03-04,18,1412
CS4384,2015-01-22,21,1510
CS4385,2014-11-25,21,1662
CS4386,2015-02-07,19,1241
CS4387,2015-01-26,16,1051
CS4388,2015-03-09,19,1442
CS4389,2014-12-15,27,1894
CS4390,2015-03-04,20,1264
CS4391,2015-01-29,21,1506
CS4392,2015-03-09,26,1786
CS4393,2015-02-10,21,1446
CS4394,2014-11-11,22,1522
CS4395,2015-02-09,18,1231
CS4396,2015-01-24,16,1191
CS4397,2015-03-12,26,1741
CS4398,2015-03-05,14,1134
CS4399,2014-11-05,23,1444
CS4400,2014-12-28,21,1466
CS4401,2015-03-07,13,889
CS4402,2015-02-27,17,1101
CS4403,2015-03-16,18,1285
CS4404,2015-03-15,18,1061
CS4405,2014-03-09,16,1252
CS4406,2015-02-18,16,1109
CS4407,2015-02-12,22,1429
CS4408,2015-01-31,14,865
CS4409,2014-12-30,17,1388
CS4410,2014-11-13,28,2047
CS4411,2015-03-11,25,1803
CS4412,2015-03-16,20,1405
CS4413,2015-03-05,22,1491
CS4414,2015-02-28,10,753
CS4415,2014-04-18,18,1276
CS4416,2015-02-06,22,1464
CS4417,2015-02-11,26,1916
CS4418,2015-02-23,21,1565
CS4419,2013-12-21,16,1177
CS4420,2015-01-26,15,1230
CS4421,2015-01-16,23,1801
CS4422,2015-02-14,21,1491
CS4423,2015-01-30,12,761
CS4424,2015-01-19,39,2933
CS4425,2014-11-21,14,834
CS4426,2014-10-10,21,1389
CS4427,2014-12-07,19,1261
CS4428,2014-11-17,18,1221
CS4429,2015-02-16,20,1356
CS4430,2015-01-30,16,1090
CS4431,2014-12-18,23,1585
CS4432,2015-01-14,15,1048
CS4433,2015-01-05,22,1520
CS4434,2014-10-21,14,1042
CS4435,2015-03-07,16,1056
CS4436,2014-12-02,12,791
CS4437,2015-01-22,16,973
CS4438,2015-03-11,24,1718
CS4439,2014-09-16,12,684
CS4440,2014-11-19,18,1266
CS4441,2015-03-01,21,1336
CS4442,2015-01-11,23,1679
